datetime,name,open,high,low,close,volume,type,symbol,ltp,ltt,ltq,cp,segment,ohlc_vol,ohlc_ts
2026-08-07 09:46:15.624,BANKNIFTY,57882.0,57954.2,57794.7,57886.6,0,INDEX,BANKNIFTY,57886.6,1786076175000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:15.692,BANKNIFTY,57882.0,57954.2,57794.7,57886.6,0,INDEX,BANKNIFTY,57886.6,1786076175000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:15.844,BANKNIFTY,57882.0,57954.2,57794.7,57886.05,0,INDEX,BANKNIFTY,57886.05,1786076175000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:16.143,BANKNIFTY,57882.0,57954.2,57794.7,57884.35,0,INDEX,BANKNIFTY,57884.35,1786076175000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:16.301,BANKNIFTY,57882.0,57954.2,57794.7,57886.3,0,INDEX,BANKNIFTY,57886.3,1786076176000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:16.595,BANKNIFTY,57882.0,57954.2,57794.7,57886.3,0,INDEX,BANKNIFTY,57886.3,1786076176000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:16.891,BANKNIFTY,57882.0,57954.2,57794.7,57885.25,0,INDEX,BANKNIFTY,57885.25,1786076176000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:17.199,BANKNIFTY,57882.0,57954.2,57794.7,57885.25,0,INDEX,BANKNIFTY,57885.25,1786076176000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:17.345,BANKNIFTY,57882.0,57954.2,57794.7,57884.15,0,INDEX,BANKNIFTY,57884.15,1786076177000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:17.645,BANKNIFTY,57882.0,57954.2,57794.7,57882.0,0,INDEX,BANKNIFTY,57882.0,1786076177000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:17.942,BANKNIFTY,57882.0,57954.2,57794.7,57882.45,0,INDEX,BANKNIFTY,57882.45,1786076177000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:18.093,BANKNIFTY,57882.0,57954.2,57794.7,57884.35,0,INDEX,BANKNIFTY,57884.35,1786076177000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:18.394,BANKNIFTY,57882.0,57954.2,57794.7,57882.7,0,INDEX,BANKNIFTY,57882.7,1786076178000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:18.696,BANKNIFTY,57882.0,57954.2,57794.7,57880.15,0,INDEX,BANKNIFTY,57880.15,1786076178000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:18.843,BANKNIFTY,57882.0,57954.2,57794.7,57880.0,0,INDEX,BANKNIFTY,57880.0,1786076178000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:19.146,BANKNIFTY,57882.0,57954.2,57794.7,57877.85,0,INDEX,BANKNIFTY,57877.85,1786076178000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:19.445,BANKNIFTY,57882.0,57954.2,57794.7,57877.85,0,INDEX,BANKNIFTY,57877.85,1786076179000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:19.594,BANKNIFTY,57882.0,57954.2,57794.7,57878.15,0,INDEX,BANKNIFTY,57878.15,1786076179000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:19.894,BANKNIFTY,57882.0,57954.2,57794.7,57874.75,0,INDEX,BANKNIFTY,57874.75,1786076179000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:20.043,BANKNIFTY,57882.0,57954.2,57794.7,57876.0,0,INDEX,BANKNIFTY,57876.0,1786076179000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:20.345,BANKNIFTY,57882.0,57954.2,57794.7,57876.0,0,INDEX,BANKNIFTY,57876.0,1786076180000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:20.643,BANKNIFTY,57882.0,57954.2,57794.7,57877.7,0,INDEX,BANKNIFTY,57877.7,1786076180000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:20.943,BANKNIFTY,57882.0,57954.2,57794.7,57875.3,0,INDEX,BANKNIFTY,57875.3,1786076180000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:21.091,BANKNIFTY,57882.0,57954.2,57794.7,57873.35,0,INDEX,BANKNIFTY,57873.35,1786076180000,0,58063.65,INDICES,0,1786041000000
2026-08-07 09:46:21.390,BANKNIFTY,57882.0,57954.2,57794.7,57874.75,0,INDEX,BANKNIFTY,57874.75,1786076181000,0,58063.65,INDICES,0,1786041000000
