datetime,name,open,high,low,close,volume,oi,type,expiry,symbol,ltp,ltt,ltq,cp,atp,segment,bid_px,bid_qty,ask_px,ask_qty,bid_px_2,bid_qty_2,ask_px_2,ask_qty_2,bid_px_3,bid_qty_3,ask_px_3,ask_qty_3,bid_px_4,bid_qty_4,ask_px_4,ask_qty_4,bid_px_5,bid_qty_5,ask_px_5,ask_qty_5,ohlc_vol,ohlc_ts,tbq,tsq,vtt
2026-08-07 09:46:22.299,BANKNIFTY,58010.0,58079.0,57977.2,58032.0,56190,2117010,FUT,2026-08-25,BANKNIFTY FUT 25 AUG 26,58032.0,1786076180979,150,58179.6,58031.98,NFO-FUT,58020.6,90,58031.6,30,58020.4,60,58032.4,60,58020.0,90,58032.6,30,58017.6,30,58032.8,150,58017.4,30,58033.2,30,56190,1786041000000,54660,46440,56190
2026-08-07 09:46:22.441,BANKNIFTY,58409.6,58452.4,58320.2,58395.0,7290,165000,FUT,2026-09-29,BANKNIFTY FUT 29 SEP 26,58395.0,1786076111499,30,58531.6,58394.74,NFO-FUT,58395.0,30,58400.0,30,58392.0,120,58404.6,30,58390.2,180,58405.0,30,58390.0,90,58405.8,120,58385.2,30,58406.6,30,7290,1786041000000,19020,13590,7290
2026-08-07 09:46:22.853,BANKNIFTY,58701.2,58755.2,58679.0,58723.0,3000,21150,FUT,2026-10-27,BANKNIFTY FUT 27 OCT 26,58723.0,1786076122728,30,58843.6,58718.78,NFO-FUT,58679.2,60,58717.4,30,58679.0,30,58717.6,150,58672.8,30,58718.2,30,58672.6,30,58719.6,420,58671.6,210,58720.0,60,3000,1786041000000,6900,7620,3000
2026-08-07 09:46:23.473,BANKNIFTY,58010.0,58079.0,57977.2,58032.0,56190,2117010,FUT,2026-08-25,BANKNIFTY FUT 25 AUG 26,58032.0,1786076180979,150,58179.6,58031.98,NFO-FUT,58020.6,90,58030.2,90,58020.4,60,58031.8,30,58020.0,90,58032.0,150,58016.8,30,58032.4,30,58016.4,30,58032.6,30,56190,1786041000000,53340,46170,56190
2026-08-07 09:46:23.645,BANKNIFTY,58409.6,58452.4,58320.2,58395.0,7290,165000,FUT,2026-09-29,BANKNIFTY FUT 29 SEP 26,58395.0,1786076111499,30,58531.6,58394.74,NFO-FUT,58395.0,30,58400.0,30,58392.0,90,58403.0,30,58390.2,180,58404.0,30,58390.0,90,58404.6,120,58385.2,30,58405.0,30,7290,1786041000000,18390,13590,7290
2026-08-07 09:46:24.053,BANKNIFTY,58701.2,58755.2,58679.0,58723.0,3000,21150,FUT,2026-10-27,BANKNIFTY FUT 27 OCT 26,58723.0,1786076122728,30,58843.6,58718.78,NFO-FUT,58679.0,30,58714.2,30,58673.0,60,58714.4,150,58672.8,30,58717.4,300,58672.6,30,58718.0,150,58671.6,210,58718.2,30,3000,1786041000000,6930,7650,3000
2026-08-07 09:46:24.685,BANKNIFTY,58010.0,58079.0,57977.2,58028.0,56250,2117010,FUT,2026-08-25,BANKNIFTY FUT 25 AUG 26,58028.0,1786076184314,30,58179.6,58031.98,NFO-FUT,58020.6,90,58028.0,60,58020.4,60,58029.8,30,58020.0,90,58030.0,30,58015.0,840,58030.2,120,58014.4,60,58030.6,60,56250,1786041000000,54330,46590,56250
2026-08-07 09:46:24.992,BANKNIFTY,58409.6,58452.4,58320.2,58395.0,7290,165000,FUT,2026-09-29,BANKNIFTY FUT 29 SEP 26,58395.0,1786076111499,30,58531.6,58394.74,NFO-FUT,58395.0,30,58400.0,30,58392.0,90,58401.4,30,58390.2,180,58402.2,120,58390.0,90,58402.4,30,58385.2,30,58403.4,30,7290,1786041000000,17670,12990,7290
2026-08-07 09:46:25.258,BANKNIFTY,58701.2,58755.2,58679.0,58723.0,3000,21150,FUT,2026-10-27,BANKNIFTY FUT 27 OCT 26,58723.0,1786076122728,30,58843.6,58718.78,NFO-FUT,58679.2,60,58717.4,30,58679.0,30,58717.6,150,58673.2,120,58718.2,30,58672.4,30,58719.6,300,58672.2,30,58720.6,120,3000,1786041000000,6900,7290,3000
2026-08-07 09:46:25.579,BANKNIFTY,58010.0,58079.0,57977.2,58020.6,56310,2117010,FUT,2026-08-25,BANKNIFTY FUT 25 AUG 26,58020.6,1786076185489,30,58179.6,58031.98,NFO-FUT,58020.6,90,58028.0,60,58020.4,60,58029.8,30,58020.0,90,58030.0,30,58015.0,840,58030.2,120,58014.4,60,58030.6,60,56250,1786041000000,54330,46590,56310
2026-08-07 09:46:25.885,BANKNIFTY,58010.0,58079.0,57977.2,58020.6,56310,2117010,FUT,2026-08-25,BANKNIFTY FUT 25 AUG 26,58020.6,1786076185489,30,58179.6,58031.96,NFO-FUT,58020.6,30,58032.4,30,58020.4,60,58033.0,30,58020.0,90,58033.4,120,58018.0,30,58033.8,60,58017.8,30,58034.0,30,56310,1786041000000,53370,46560,56310
2026-08-07 09:46:26.024,BANKNIFTY,58010.0,58079.0,57977.2,58020.6,56340,2117010,FUT,2026-08-25,BANKNIFTY FUT 25 AUG 26,58020.6,1786076185863,30,58179.6,58031.96,NFO-FUT,58020.6,30,58032.4,30,58020.4,60,58033.0,30,58020.0,90,58033.4,120,58018.0,30,58033.8,60,58017.8,30,58034.0,30,56310,1786041000000,53370,46560,56340
2026-08-07 09:46:26.198,BANKNIFTY,58409.6,58452.4,58320.2,58395.0,7290,165000,FUT,2026-09-29,BANKNIFTY FUT 29 SEP 26,58395.0,1786076111499,30,58531.6,58394.74,NFO-FUT,58395.0,30,58400.0,30,58392.0,90,58405.6,120,58390.2,180,58405.8,30,58390.0,90,58406.4,30,58385.2,30,58406.6,60,7290,1786041000000,18600,12000,7290
2026-08-07 09:46:26.603,BANKNIFTY,58701.2,58755.2,58679.0,58723.0,3000,21150,FUT,2026-10-27,BANKNIFTY FUT 27 OCT 26,58723.0,1786076122728,30,58843.6,58718.78,NFO-FUT,58679.2,60,58717.4,30,58679.0,30,58717.6,150,58673.2,120,58718.2,30,58672.4,30,58719.6,300,58672.2,30,58720.6,120,3000,1786041000000,6870,7290,3000
2026-08-07 09:46:27.078,BANKNIFTY,58010.0,58079.0,57977.2,58020.4,56370,2117010,FUT,2026-08-25,BANKNIFTY FUT 25 AUG 26,58020.4,1786076186011,30,58179.6,58031.95,NFO-FUT,58020.4,30,58031.8,30,58020.0,90,58033.6,30,58018.8,30,58033.8,120,58018.6,60,58034.2,60,58015.8,30,58034.4,30,56370,1786041000000,53400,46530,56370
2026-08-07 09:46:27.391,BANKNIFTY,58409.6,58452.4,58320.2,58395.0,7290,165000,FUT,2026-09-29,BANKNIFTY FUT 29 SEP 26,58395.0,1786076111499,30,58531.6,58394.74,NFO-FUT,58395.0,30,58400.0,30,58392.0,90,58405.6,120,58390.2,180,58406.6,60,58390.0,90,58407.2,30,58385.2,30,58407.4,30,7290,1786041000000,18090,12330,7290
2026-08-07 09:46:27.803,BANKNIFTY,58701.2,58755.2,58679.0,58723.0,3000,21150,FUT,2026-10-27,BANKNIFTY FUT 27 OCT 26,58723.0,1786076122728,30,58843.6,58718.78,NFO-FUT,58679.2,60,58717.4,30,58679.0,30,58717.6,150,58674.6,120,58718.2,30,58674.4,150,58719.6,300,58673.4,90,58720.6,120,3000,1786041000000,6900,7230,3000
2026-08-07 09:46:28.293,BANKNIFTY,58010.0,58079.0,57977.2,58020.4,56370,2117010,FUT,2026-08-25,BANKNIFTY FUT 25 AUG 26,58020.4,1786076186011,30,58179.6,58031.95,NFO-FUT,58025.0,30,58031.8,30,58020.4,30,58032.2,60,58020.0,90,58034.6,30,58018.8,60,58034.8,150,58015.0,810,58035.2,30,56370,1786041000000,53730,46200,56370
2026-08-07 09:46:28.592,BANKNIFTY,58409.6,58452.4,58320.2,58395.0,7290,165000,FUT,2026-09-29,BANKNIFTY FUT 29 SEP 26,58395.0,1786076111499,30,58531.6,58394.74,NFO-FUT,58395.0,30,58400.0,30,58392.0,90,58406.4,30,58390.2,180,58406.8,120,58390.0,90,58407.2,30,58385.2,30,58407.6,30,7290,1786041000000,19050,14010,7290
2026-08-07 09:46:29.003,BANKNIFTY,58701.2,58755.2,58679.0,58723.0,3000,21150,FUT,2026-10-27,BANKNIFTY FUT 27 OCT 26,58723.0,1786076122728,30,58843.6,58718.78,NFO-FUT,58679.2,60,58717.4,30,58679.0,30,58717.6,150,58674.6,120,58718.2,30,58674.4,150,58719.6,300,58673.4,90,58721.0,30,3000,1786041000000,6930,7380,3000
2026-08-07 09:46:29.625,BANKNIFTY,58010.0,58079.0,57977.2,58020.4,56370,2117010,FUT,2026-08-25,BANKNIFTY FUT 25 AUG 26,58020.4,1786076186011,30,58179.6,58031.95,NFO-FUT,58030.0,30,58032.6,60,58025.0,30,58034.8,30,58020.4,60,58035.0,30,58020.0,90,58035.4,120,58019.8,60,58035.6,60,56370,1786041000000,54750,45900,56370
2026-08-07 09:46:29.792,BANKNIFTY,58409.6,58452.4,58320.2,58395.0,7290,165000,FUT,2026-09-29,BANKNIFTY FUT 29 SEP 26,58395.0,1786076111499,30,58531.6,58394.74,NFO-FUT,58395.0,30,58400.0,30,58392.0,90,58406.4,30,58390.2,180,58406.8,120,58390.0,90,58407.2,30,58385.2,30,58407.6,30,7290,1786041000000,19050,12690,7290
2026-08-07 09:46:30.208,BANKNIFTY,58701.2,58755.2,58679.0,58723.0,3000,21150,FUT,2026-10-27,BANKNIFTY FUT 27 OCT 26,58723.0,1786076122728,30,58843.6,58718.78,NFO-FUT,58679.2,60,58717.4,30,58679.0,30,58717.6,150,58674.6,120,58718.2,30,58674.4,150,58719.6,300,58673.4,90,58721.4,150,3000,1786041000000,6900,7230,3000
2026-08-07 09:46:30.527,BANKNIFTY,58010.0,58079.0,57977.2,58020.4,56370,2117010,FUT,2026-08-25,BANKNIFTY FUT 25 AUG 26,58020.4,1786076186011,30,58179.6,58031.95,NFO-FUT,58030.0,30,58032.6,60,58025.0,30,58034.8,30,58020.4,60,58035.0,30,58020.0,90,58035.4,120,58019.8,60,58035.6,60,56370,1786041000000,54750,45900,56370
2026-08-07 09:46:30.827,BANKNIFTY,58010.0,58079.0,57977.2,58020.4,56370,2117010,FUT,2026-08-25,BANKNIFTY FUT 25 AUG 26,58020.4,1786076186011,30,58179.6,58031.95,NFO-FUT,58030.0,30,58033.4,60,58025.2,90,58034.0,30,58025.0,30,58034.2,120,58020.6,30,58034.6,30,58020.4,30,58034.8,30,56370,1786041000000,54630,46440,56370
2026-08-07 09:46:30.991,BANKNIFTY,58409.6,58452.4,58320.2,58395.0,7290,165000,FUT,2026-09-29,BANKNIFTY FUT 29 SEP 26,58395.0,1786076111499,30,58531.6,58394.74,NFO-FUT,58395.0,30,58400.0,30,58392.0,90,58408.6,60,58390.2,180,58408.8,120,58390.0,90,58410.6,90,58385.2,150,58410.8,60,7290,1786041000000,19080,11700,7290
2026-08-07 09:46:31.403,BANKNIFTY,58701.2,58755.2,58679.0,58723.0,3000,21150,FUT,2026-10-27,BANKNIFTY FUT 27 OCT 26,58723.0,1786076122728,30,58843.6,58718.78,NFO-FUT,58679.2,60,58720.6,150,58679.0,30,58721.6,30,58678.2,120,58721.8,30,58677.8,90,58724.8,240,58676.8,30,58725.0,60,3000,1786041000000,6930,7350,3000
2026-08-07 09:46:32.035,BANKNIFTY,58010.0,58079.0,57977.2,58020.4,56370,2117010,FUT,2026-08-25,BANKNIFTY FUT 25 AUG 26,58020.4,1786076186011,30,58179.6,58031.95,NFO-FUT,58030.0,30,58039.0,30,58025.8,30,58039.8,90,58025.6,90,58040.0,60,58025.2,30,58040.2,90,58025.0,60,58040.4,30,56370,1786041000000,54600,45690,56370
2026-08-07 09:46:32.199,BANKNIFTY,58409.6,58452.4,58320.2,58395.0,7290,165000,FUT,2026-09-29,BANKNIFTY FUT 29 SEP 26,58395.0,1786076111499,30,58531.6,58394.74,NFO-FUT,58395.0,30,58400.0,30,58392.0,90,58409.8,30,58390.2,180,58411.0,30,58390.0,90,58411.6,30,58385.4,120,58411.8,30,7290,1786041000000,19110,13830,7290
