datetime,name,open,high,low,close,volume,oi,iv,expiry,strike,type,segment,symbol,delta,gamma,theta,vega,rho,atp,ltp,ltt,ltq,cp,bid_px,bid_qty,ask_px,ask_qty,bid_px_2,bid_qty_2,ask_px_2,ask_qty_2,bid_px_3,bid_qty_3,ask_px_3,ask_qty_3,bid_px_4,bid_qty_4,ask_px_4,ask_qty_4,bid_px_5,bid_qty_5,ask_px_5,ask_qty_5,ohlc_vol,ohlc_ts,tbq,tsq,vtt
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-09-29,55700.0,CE,NFO-OPT,BANKNIFTY 55700 CE 29 SEP 26,1.0,0.0,0.0,0.0,81.2447,0.0,0.0,315513000000,0,3959.3,2206.45,480.0,3381.5,570.0,2199.6,300.0,3381.95,570.0,0.0,0.0,3382.95,570.0,0.0,0.0,3386.6,300.0,0.0,0.0,0.0,0.0,0.0,1786041000000.0,780,2010,0
2026-08-07 09:46:13.219,BANKNIFTY,1452.55,1452.55,1452.55,1452.55,30,1860,0.12131690979003906,2026-10-27,58500.0,CE,NFO-OPT,BANKNIFTY 58500 CE 27 OCT 26,0.5379,0.0001,-8.2152,110.0246,67.0684,1452.55,1452.55,1786075852424,30,1543.35,1440.9,30.0,1486.85,30.0,1440.8,30.0,1487.4,30.0,1435.3,30.0,1585.9,180.0,1432.05,60.0,1672.0,60.0,1407.9,300.0,0.0,0.0,30.0,1786041000000.0,1050,300,30
2026-08-07 09:46:13.219,BANKNIFTY,6563.75,6563.75,6563.75,6563.75,0,150,0.21739959716796875,2026-09-29,52000.0,CE,NFO-OPT,BANKNIFTY 52000 CE 29 SEP 26,0.9248,0.0,-6.4556,31.6183,69.2001,0.0,6563.75,1785903021000,30,6563.75,6261.55,30.0,6472.3,30.0,6261.5,300.0,6472.35,30.0,6261.45,30.0,6472.4,30.0,5149.75,570.0,6647.85,30.0,5149.7,570.0,6647.95,570.0,0.0,1786041000000.0,2730,2460,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-08-25,63600.0,CE,NFO-OPT,BANKNIFTY 63600 CE 25 AUG 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315513000000,0,344.1,3.5,240.0,10.3,360.0,3.3,600.0,11.4,150.0,3.15,600.0,15.6,60.0,3.0,600.0,0.0,0.0,2.05,300.0,0.0,0.0,0.0,1786041000000.0,3690,570,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-10-27,61700.0,PE,NFO-OPT,BANKNIFTY 61700 PE 27 OCT 26,-1.0,0.0,0.0,0.0,-137.327,0.0,0.0,315513000000,0,4965.4,3106.15,60.0,5172.95,570.0,0.0,0.0,5173.0,30.0,0.0,0.0,5173.25,570.0,0.0,0.0,5173.65,570.0,0.0,0.0,5207.25,90.0,0.0,1786041000000.0,60,1830,0
2026-08-07 09:46:13.219,BANKNIFTY,17.0,18.0,17.0,18.0,90,11700,0.257720947265625,2026-09-29,46500.0,PE,NFO-OPT,BANKNIFTY 46500 PE 29 SEP 26,-0.0091,0.0,-1.319,5.4496,-0.7975,17.33,18.0,1786075027111,30,17.0,15.25,150.0,18.7,60.0,15.15,90.0,18.75,30.0,15.0,750.0,19.0,30.0,12.1,1080.0,20.0,150.0,12.0,600.0,21.0,60.0,90.0,1786041000000.0,13110,870,90
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-09-29,62200.0,CE,NFO-OPT,BANKNIFTY 62200 CE 29 SEP 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315513000000,0,1076.9,0.0,0.0,352.4,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786041000000.0,0,1320,0
2026-08-07 09:46:13.219,BANKNIFTY,,,,,0,0,0.0,2027-03-30,64500.0,CE,NFO-OPT,BANKNIFTY 64500 CE 30 MAR 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315513000000,0,0.0,2.05,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1200,0,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-09-29,51000.0,CE,NFO-OPT,BANKNIFTY 51000 CE 29 SEP 26,1.0,0.0,0.0,0.0,74.3889,0.0,0.0,315513000000,0,7836.25,5910.6,60.0,9341.6,570.0,5910.55,570.0,9341.65,570.0,5910.5,570.0,9341.75,60.0,5910.45,570.0,9342.25,570.0,5906.85,300.0,9347.9,300.0,0.0,1786041000000.0,2070,2070,0
2026-08-07 09:46:13.219,BANKNIFTY,0.0,0.0,0.0,0.0,0,0,0.0,2026-08-25,48800.0,CE,NFO-OPT,BANKNIFTY 48800 CE 25 AUG 26,1.0,0.0,0.0,0.0,24.3855,0.0,0.0,315513000000,0,7274.4,7987.5,300.0,9860.05,300.0,7987.45,570.0,9860.1,570.0,7987.35,570.0,9860.2,570.0,7987.25,570.0,9860.7,570.0,7862.3,120.0,9956.05,120.0,0.0,1786041000000.0,2130,2130,0
