datetime,name,open,high,low,close,volume,type,symbol,ltp,ltt,ltq,cp,segment,ohlc_vol,ohlc_ts
2026-08-03 09:07:16.879,NIFTY,24566.85,24566.85,24566.85,24566.85,0,INDEX,NIFTY,24566.85,1785728236000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:17.179,NIFTY,24566.9,24566.9,24566.9,24566.9,0,INDEX,NIFTY,24566.9,1785728237000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:17.479,NIFTY,24570.55,24570.55,24570.55,24570.55,0,INDEX,NIFTY,24570.55,1785728237000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:17.629,NIFTY,24570.85,24570.85,24570.85,24570.85,0,INDEX,NIFTY,24570.85,1785728237000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:17.929,NIFTY,24570.25,24570.25,24570.25,24570.25,0,INDEX,NIFTY,24570.25,1785728237000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:18.229,NIFTY,24571.4,24571.4,24571.4,24571.4,0,INDEX,NIFTY,24571.4,1785728238000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:18.379,NIFTY,24572.65,24572.65,24572.65,24572.65,0,INDEX,NIFTY,24572.65,1785728238000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:18.679,NIFTY,24567.8,24567.8,24567.8,24567.8,0,INDEX,NIFTY,24567.8,1785728238000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:18.980,NIFTY,24567.2,24567.2,24567.2,24567.2,0,INDEX,NIFTY,24567.2,1785728238000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:19.129,NIFTY,24567.15,24567.15,24567.15,24567.15,0,INDEX,NIFTY,24567.15,1785728239000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:19.429,NIFTY,24568.4,24568.4,24568.4,24568.4,0,INDEX,NIFTY,24568.4,1785728239000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:19.729,NIFTY,24568.4,24568.4,24568.4,24568.4,0,INDEX,NIFTY,24568.4,1785728239000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:19.879,NIFTY,24568.35,24568.35,24568.35,24568.35,0,INDEX,NIFTY,24568.35,1785728239000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:20.179,NIFTY,24569.0,24569.0,24569.0,24569.0,0,INDEX,NIFTY,24569.0,1785728240000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:20.479,NIFTY,24567.7,24567.7,24567.7,24567.7,0,INDEX,NIFTY,24567.7,1785728240000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:20.630,NIFTY,24567.45,24567.45,24567.45,24567.45,0,INDEX,NIFTY,24567.45,1785728240000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:20.930,NIFTY,24567.7,24567.7,24567.7,24567.7,0,INDEX,NIFTY,24567.7,1785728240000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:21.229,NIFTY,24567.05,24567.05,24567.05,24567.05,0,INDEX,NIFTY,24567.05,1785728241000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:21.379,NIFTY,24568.25,24568.25,24568.25,24568.25,0,INDEX,NIFTY,24568.25,1785728241000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:21.679,NIFTY,24571.4,24571.4,24571.4,24571.4,0,INDEX,NIFTY,24571.4,1785728241000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:21.980,NIFTY,24571.55,24571.55,24571.55,24571.55,0,INDEX,NIFTY,24571.55,1785728241000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:22.129,NIFTY,24571.0,24571.0,24571.0,24571.0,0,INDEX,NIFTY,24571.0,1785728242000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:22.430,NIFTY,24570.6,24570.6,24570.6,24570.6,0,INDEX,NIFTY,24570.6,1785728242000,0,24383.6,INDICES,0,1785695400000
2026-08-03 09:07:22.729,NIFTY,24569.95,24569.95,24569.95,24569.95,0,INDEX,NIFTY,24569.95,1785728242000,0,24383.6,INDICES,0,1785695400000
