datetime,name,open,high,low,close,volume,oi,type,expiry,symbol,ltp,ltt,ltq,cp,atp,segment,bid_px,bid_qty,ask_px,ask_qty,bid_px_2,bid_qty_2,ask_px_2,ask_qty_2,bid_px_3,bid_qty_3,ask_px_3,ask_qty_3,bid_px_4,bid_qty_4,ask_px_4,ask_qty_4,bid_px_5,bid_qty_5,ask_px_5,ask_qty_5,ohlc_vol,ohlc_ts,tbq,tsq,vtt
2026-08-03 10:52:27.076,NIFTY,24601.5,24669.6,24580.5,24668.3,1586130,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.3,1785734544000,195,24452.6,24632.78,NFO-FUT,24668.0,1560,24668.9,130,24667.0,65,24669.0,715,24666.7,130,24669.3,195,24666.6,1300,24669.5,390,24666.0,130,24669.6,325,1586130.0,1785695400000.0,429520,424645,1586130
2026-08-03 10:52:28.125,NIFTY,24601.5,24669.6,24580.5,24668.1,1586195,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.1,1785734546000,65,24452.6,24632.78,NFO-FUT,24668.2,65,24668.9,780,24668.0,1430,24669.0,65,24667.0,65,24669.3,195,24666.7,130,24669.4,390,24666.6,1300,24669.6,325,1586195.0,1785695400000.0,428805,424320,1586195
2026-08-03 10:52:28.876,NIFTY,24601.5,24669.6,24580.5,24668.1,1586195,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.1,1785734546000,65,24452.6,24632.78,NFO-FUT,24668.2,65,24668.9,780,24668.0,1430,24669.0,65,24667.0,65,24669.3,195,24666.7,130,24669.4,390,24666.6,1300,24669.6,325,1586195.0,1785695400000.0,428805,424320,1586195
2026-08-03 10:52:29.626,NIFTY,24601.5,24669.6,24580.5,24668.3,1586390,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.3,1785734549000,65,24452.6,24632.78,NFO-FUT,24668.3,520,24668.9,650,24668.0,1430,24669.0,65,24667.1,1105,24669.3,390,24667.0,65,24669.4,390,24666.7,130,24669.7,130,1586390.0,1785695400000.0,429650,423280,1586390
2026-08-03 10:52:29.932,NIFTY,24601.5,24669.6,24580.5,24668.3,1586390,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.3,1785734549000,65,24452.6,24632.78,NFO-FUT,24668.3,520,24668.9,650,24668.0,1430,24669.0,65,24667.1,1105,24669.3,390,24667.0,65,24669.4,390,24666.7,130,24669.7,130,1586390.0,1785695400000.0,429650,423280,1586390
2026-08-03 10:52:30.379,NIFTY,24601.5,24669.6,24580.5,24668.3,1586390,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.3,1785734549000,65,24452.6,24632.78,NFO-FUT,24668.3,520,24668.9,650,24668.0,1430,24669.0,65,24667.1,1105,24669.3,390,24667.0,65,24669.4,390,24666.7,130,24669.7,130,1586390.0,1785695400000.0,429650,423280,1586390
2026-08-03 10:52:31.426,NIFTY,24601.5,24669.6,24580.5,24668.3,1586390,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.3,1785734549000,65,24452.6,24632.78,NFO-FUT,24668.3,520,24668.7,650,24668.0,1430,24669.0,65,24667.1,1430,24669.1,65,24667.0,65,24669.3,195,24666.7,130,24669.4,390,1586390.0,1785695400000.0,430300,423150,1586390
2026-08-03 10:52:33.077,NIFTY,24601.5,24669.6,24580.5,24668.3,1586390,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.3,1785734549000,65,24452.6,24632.78,NFO-FUT,24668.5,520,24668.7,650,24668.0,1430,24669.0,65,24667.1,1820,24669.1,65,24667.0,65,24669.3,130,24666.7,130,24669.4,390,1586390.0,1785695400000.0,430300,423215,1586390
2026-08-03 10:52:34.726,NIFTY,24601.5,24669.6,24580.5,24668.3,1586390,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.3,1785734549000,65,24452.6,24632.78,NFO-FUT,24668.5,520,24668.7,650,24668.0,1430,24669.0,65,24667.1,1625,24669.1,65,24667.0,65,24669.3,130,24666.7,130,24669.5,65,1586390.0,1785695400000.0,430690,422695,1586390
2026-08-03 10:52:36.526,NIFTY,24601.5,24669.6,24580.5,24668.3,1586390,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.3,1785734549000,65,24452.6,24632.78,NFO-FUT,24668.5,520,24668.9,650,24668.0,1430,24669.0,65,24667.1,1820,24669.2,65,24667.0,65,24669.3,130,24666.7,130,24669.4,65,1586390.0,1785695400000.0,430690,422890,1586390
2026-08-03 10:52:37.427,NIFTY,24601.5,24669.6,24580.5,24668.3,1586390,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.3,1785734549000,65,24452.6,24632.78,NFO-FUT,24668.5,520,24668.9,650,24668.0,1430,24669.0,65,24667.1,1820,24669.2,65,24667.0,65,24669.3,130,24666.7,130,24669.4,65,1586390.0,1785695400000.0,430690,422890,1586390
2026-08-03 10:52:38.177,NIFTY,24601.5,24669.6,24580.5,24668.9,1586455,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.9,1785734557000,65,24452.6,24632.78,NFO-FUT,24668.6,520,24669.0,65,24668.0,1430,24669.1,65,24667.1,1820,24669.5,65,24667.0,65,24669.6,195,24666.7,130,24669.7,65,1586455.0,1785695400000.0,431145,422955,1586455
2026-08-03 10:52:39.376,NIFTY,24601.5,24669.6,24580.5,24668.9,1586455,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.9,1785734557000,65,24452.6,24632.78,NFO-FUT,24668.6,520,24669.0,65,24668.0,1430,24669.1,65,24667.1,1820,24669.5,65,24667.0,65,24669.6,195,24666.7,130,24669.7,65,1586455.0,1785695400000.0,431145,422955,1586455
2026-08-03 10:52:39.679,NIFTY,24601.5,24669.6,24580.5,24669.0,1586520,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24669.0,1785734559000,65,24452.6,24632.78,NFO-FUT,24668.7,520,24669.1,65,24668.0,1430,24669.5,65,24667.1,1820,24669.6,130,24666.7,130,24669.7,130,24666.0,130,24669.9,1300,1586520.0,1785695400000.0,431080,421070,1586520
2026-08-03 10:52:41.477,NIFTY,24601.5,24669.6,24580.5,24669.0,1586520,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24669.0,1785734559000,65,24452.6,24632.78,NFO-FUT,24669.0,65,24669.3,65,24668.8,520,24669.7,130,24668.0,1430,24669.9,1365,24667.6,520,24670.0,5005,24667.1,910,24670.3,195,1586520.0,1785695400000.0,429975,422695,1586520
2026-08-03 10:52:42.226,NIFTY,24601.5,24669.6,24580.5,24669.0,1586520,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24669.0,1785734559000,65,24452.6,24632.78,NFO-FUT,24669.0,65,24669.3,65,24668.8,520,24669.7,130,24668.0,1430,24669.9,1365,24667.6,520,24670.0,5005,24667.1,910,24670.3,195,1586520.0,1785695400000.0,429975,422695,1586520
2026-08-03 10:52:42.827,NIFTY,24601.5,24669.6,24580.5,24669.0,1586520,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24669.0,1785734559000,65,24452.6,24632.78,NFO-FUT,24669.0,65,24669.3,65,24668.8,520,24669.7,130,24668.0,1430,24669.9,1365,24667.6,520,24670.0,5005,24667.1,910,24670.3,195,1586520.0,1785695400000.0,429975,422695,1586520
2026-08-03 10:52:43.127,NIFTY,24601.5,24669.6,24580.5,24668.9,1586715,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.9,1785734562000,130,24452.6,24632.79,NFO-FUT,24669.0,390,24669.1,65,24668.0,1430,24669.7,130,24667.6,715,24669.8,130,24667.1,910,24669.9,1235,24666.7,130,24670.0,4940,1586715.0,1785695400000.0,430300,422305,1586715
2026-08-03 10:52:43.876,NIFTY,24601.5,24669.6,24580.5,24668.9,1586715,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.9,1785734562000,130,24452.6,24632.79,NFO-FUT,24669.0,390,24669.1,65,24668.0,1430,24669.7,130,24667.6,715,24669.8,130,24667.1,910,24669.9,1235,24666.7,130,24670.0,4940,1586715.0,1785695400000.0,430300,422305,1586715
2026-08-03 10:52:44.775,NIFTY,24601.5,24669.6,24580.5,24669.0,1586780,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24669.0,1785734563000,65,24452.6,24632.79,NFO-FUT,24668.7,325,24669.1,65,24668.0,1430,24669.7,65,24667.6,1300,24669.8,130,24667.1,910,24669.9,1235,24666.7,130,24670.0,4940,1586780.0,1785695400000.0,430755,422305,1586780
2026-08-03 10:52:45.676,NIFTY,24601.5,24669.6,24580.5,24669.0,1586780,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24669.0,1785734563000,65,24452.6,24632.79,NFO-FUT,24668.7,325,24669.1,65,24668.0,1430,24669.7,65,24667.6,1300,24669.8,130,24667.1,910,24669.9,1235,24666.7,130,24670.0,4940,1586780.0,1785695400000.0,430755,422305,1586780
2026-08-03 10:52:46.276,NIFTY,24601.5,24669.6,24580.5,24669.1,1587040,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24669.1,1785734566000,65,24452.6,24632.8,NFO-FUT,24668.7,130,24669.7,65,24668.0,1430,24669.8,130,24667.6,1105,24669.9,1170,24667.1,910,24670.0,4940,24666.7,130,24670.1,65,1587040.0,1785695400000.0,430235,422110,1587040
2026-08-03 10:52:46.426,NIFTY,24601.5,24669.6,24580.5,24669.1,1587040,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24669.1,1785734566000,65,24452.6,24632.8,NFO-FUT,24668.7,130,24669.7,65,24668.0,1430,24669.8,130,24667.6,1105,24669.9,1170,24667.1,910,24670.0,4940,24666.7,130,24670.1,65,1587040.0,1785695400000.0,430235,422110,1587040
2026-08-03 10:52:47.176,NIFTY,24601.5,24669.6,24580.5,24669.1,1587040,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24669.1,1785734566000,65,24452.6,24632.8,NFO-FUT,24668.7,130,24669.7,65,24668.0,1430,24669.8,130,24667.6,1105,24669.9,1170,24667.1,910,24670.0,4940,24666.7,130,24670.1,65,1587040.0,1785695400000.0,430235,422110,1587040
2026-08-03 10:52:47.927,NIFTY,24601.5,24669.6,24580.5,24668.7,1587170,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.7,1785734566000,130,24452.6,24632.8,NFO-FUT,24668.8,650,24669.5,65,24668.0,1430,24669.7,65,24667.6,1105,24669.8,130,24667.1,910,24669.9,1170,24666.7,130,24670.0,5070,1587170.0,1785695400000.0,430690,422630,1587170
2026-08-03 10:52:48.678,NIFTY,24601.5,24669.6,24580.5,24668.7,1587170,12252890,FUT,2026-08-25,NIFTY FUT 25 AUG 26,24668.7,1785734566000,130,24452.6,24632.8,NFO-FUT,24668.8,650,24669.5,65,24668.0,1430,24669.7,65,24667.6,1105,24669.8,130,24667.1,910,24669.9,1170,24666.7,130,24670.0,5070,1587170.0,1785695400000.0,430690,422630,1587170
