datetime,name,open,high,low,close,volume,oi,type,expiry,symbol,ltp,ltt,ltq,cp,atp,segment,bid_px,bid_qty,ask_px,ask_qty,bid_px_2,bid_qty_2,ask_px_2,ask_qty_2,bid_px_3,bid_qty_3,ask_px_3,ask_qty_3,bid_px_4,bid_qty_4,ask_px_4,ask_qty_4,bid_px_5,bid_qty_5,ask_px_5,ask_qty_5,ohlc_vol,ohlc_ts,tbq,tsq,vtt
2026-08-07 09:46:39.987,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65700.6,30,65764.6,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:46:41.026,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65702.65,30,65764.6,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:46:44.178,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65704.65,30,65769.35,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:46:45.244,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65704.65,30,65767.8,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:46:47.338,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65701.65,30,65765.8,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:46:49.426,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65703.65,30,65765.8,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:46:51.527,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65706.5,30,65768.55,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:46:52.437,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65703.7,30,65768.55,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:46:53.627,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65704.45,30,65766.6,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:46:54.676,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65702.15,30,65764.6,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:46:57.689,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65704.2,30,65765.35,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:46:58.727,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65699.5,30,65761.35,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:00.979,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65696.65,30,65759.35,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:01.884,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65696.65,30,65757.35,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:03.971,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65698.65,30,65760.2,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
2026-08-07 09:47:06.079,BANKEX,,,,,0,120,FUT,2026-08-27,BANKEX FUT 27 AUG 26,65798.8,1786003688206,30,65798.8,0.0,BFO-FUT,65696.55,30,65760.2,30,65507.4,60,66042.9,60,65507.25,30,66043.3,30,65001.05,30,66493.15,30,64510.0,300,66496.9,30,,,2250,1680,0
