datetime,name,open,high,low,close,volume,type,symbol,ltp,ltt,ltq,cp,segment,ohlc_vol,ohlc_ts
2026-08-07 09:46:56.155,BANKEX,65629.34,65676.78,65500.32,65577.47,0,INDEX,BANKEX,65577.47,1786076216105,0,65893.16,INDICES,0,1786041000000
2026-08-07 09:46:57.208,BANKEX,65629.34,65676.78,65500.32,65571.69,0,INDEX,BANKEX,65571.69,1786076217107,0,65893.16,INDICES,0,1786041000000
2026-08-07 09:46:58.258,BANKEX,65629.34,65676.78,65500.32,65577.58,0,INDEX,BANKEX,65577.58,1786076218108,0,65893.16,INDICES,0,1786041000000
2026-08-07 09:46:59.313,BANKEX,65629.34,65676.78,65500.32,65576.2,0,INDEX,BANKEX,65576.2,1786076219109,0,65893.16,INDICES,0,1786041000000
2026-08-07 09:47:00.210,BANKEX,65629.34,65676.78,65500.32,65575.36,0,INDEX,BANKEX,65575.36,1786076220109,0,65893.16,INDICES,0,1786041000000
2026-08-07 09:47:01.257,BANKEX,65629.34,65676.78,65500.32,65576.95,0,INDEX,BANKEX,65576.95,1786076221110,0,65893.16,INDICES,0,1786041000000
2026-08-07 09:47:02.307,BANKEX,65629.34,65676.78,65500.32,65578.4,0,INDEX,BANKEX,65578.4,1786076222110,0,65893.16,INDICES,0,1786041000000
2026-08-07 09:47:03.206,BANKEX,65629.34,65676.78,65500.32,65576.61,0,INDEX,BANKEX,65576.61,1786076223111,0,65893.16,INDICES,0,1786041000000
2026-08-07 09:47:04.255,BANKEX,65629.34,65676.78,65500.32,65577.99,0,INDEX,BANKEX,65577.99,1786076224114,0,65893.16,INDICES,0,1786041000000
2026-08-07 09:47:05.306,BANKEX,65629.34,65676.78,65500.32,65576.99,0,INDEX,BANKEX,65576.99,1786076225116,0,65893.16,INDICES,0,1786041000000
2026-08-07 09:47:06.208,BANKEX,65629.34,65676.78,65500.32,65576.99,0,INDEX,BANKEX,65576.99,1786076226118,0,65893.16,INDICES,0,1786041000000
