datetime,open,high,low,close,volume,oi,name,symbol,strike,expiry,contract_type,side,iv,delta,gamma,vega,theta,rho,vanna,charm,vomma,speed,zomma,color,veta,ultima,dual_delta,dual_gamma
2026-07-17 09:15:00,2.55,2.55,2.55,2.55,0,0,FINNIFTY,FINNIFTY28JUL2623000PE,23000.0,2026-07-28,OPT,PE,0.33267015509254505,-0.0050778165554624345,9.403135723252766e-06,0.6870368292652359,-1.0148676346166425,-0.0007866866438364179,-0.11070017786841038,-0.5968573786875969,1333.5523461586563,-1.58558236330622e-08,0.00015425111876716114,0.0008316691100210878,8303.552116605075,13856.503479928508,0.0060015452026246936,1.2654614196937263e-05
2026-07-17 09:15:00,425.95,425.95,425.95,425.95,0,10980,FINNIFTY,FINNIFTY28JUL2626900PE,26900.0,2026-07-28,OPT,PE,0.16222155605664648,-0.6070092910894062,0.0005057600351188894,18.019658022349876,-12.979879211075213,-0.1314075199771703,0.711131134848528,1.869677338534328,904.9371831451855,1.6168366330176968e-07,-0.0028637217785776993,-0.007529181962219114,31584.072549699293,-16336.345469282334,0.617921221317988,0.0004975902079310715
2026-07-17 09:15:00,3.1,3.1,3.1,3.1,0,0,FINNIFTY,FINNIFTY28JUL2628800CE,28800.0,2026-07-28,OPT,CE,0.18707764558472817,0.010487986431813654,3.168910172067958e-05,1.302042910665778,-1.0815901817323528,-0.0009563641552510784,0.3477036050164197,1.0542400163942205,3761.5785161239123,8.224872343873188e-08,0.000746102337420628,0.0022621880506442974,13515.384128502092,48346.17588080989,-0.00960898891582248,2.719924379156984e-05
2026-07-17 09:15:00,2.65,2.65,2.65,2.65,0,0,FINNIFTY,FINNIFTY28JUL2628900CE,28900.0,2026-07-28,OPT,CE,0.1906702288487992,0.008947179075575148,2.706155179575998e-05,1.1332586893590162,-0.9594613593856378,-0.0008175371004575521,0.30453937822893873,0.9410977875259077,3379.36135147586,7.069375314674449e-08,0.0006650430753770586,0.002055138387969895,12279.712428449619,47597.804294870126,-0.008168764360471687,2.3066881679754097e-05
2026-07-17 09:15:00,251.7,265.95,251.7,265.95,0,10740,FINNIFTY,FINNIFTY28JUL2626600PE,26600.0,2026-07-28,OPT,PE,0.16345915051037824,-0.45170035969353717,0.0005169583425991561,18.559157569096993,-13.470479025048736,-0.0820467893835613,-0.22447926706729102,-0.5946944441177108,127.67972469916029,-1.0127766671798006e-07,-0.003127050179317905,-0.008284236635360157,30417.47808310576,-2391.8046940252216,0.4630883925672558,0.0005201446689439644
2026-07-17 09:15:00,5.05,5.05,5.05,5.05,0,0,FINNIFTY,FINNIFTY28JUL2624000PE,24000.0,2026-07-28,OPT,PE,0.2680866014933372,-0.011507721554059274,2.3972580160233606e-05,1.4115080582033082,-1.6802504272526226,-0.001557948059361874,-0.2500946299646328,-1.0866454947915276,2664.3089689155645,-4.4272154801123236e-08,0.00036307628230142854,0.0015775436940981,13863.917042360901,20471.409205109074,0.013004054181132508,2.9629489762359588e-05
2026-07-17 09:15:00,213.5,213.5,213.5,213.5,0,25560,FINNIFTY,FINNIFTY28JUL2626900CE,26900.0,2026-07-28,OPT,CE,0.16538230642469978,0.3951992073371697,0.0004968596002769925,18.04746478428947,-13.253201189170053,-0.06586572488586608,0.6865451026890674,1.8402063532180406,855.1844898606672,1.5176750744175407e-07,-0.0027688708938520454,-0.007421644681681867,31542.140294540673,-15163.311000665331,-0.3840574710144681,0.0004888335468346382
2026-07-17 09:15:00,328.1,328.1,328.1,328.1,0,7440,FINNIFTY,FINNIFTY28JUL2626700PE,26700.0,2026-07-28,OPT,PE,0.17053934148944805,-0.5030816557472871,0.0004991439257209315,18.69579103170645,-14.157415242944888,-0.1012203481735161,0.08813901897611366,0.24361341617028776,3.19075401229366,-1.3882961987640853e-08,-0.0029260031343108337,-0.008087378638371381,30309.490637903247,-113.8012714043375,0.5150280627865451,0.0004984655449679289
2026-07-17 09:15:00,135.45,135.45,135.45,135.45,0,0,FINNIFTY,FINNIFTY28JUL2627100CE,27100.0,2026-07-28,OPT,CE,0.15878853344984117,0.2933560762794034,0.00046246129735241136,16.128278120700553,-11.371629068746127,-0.04178694349315006,1.2386138197982344,3.1875974215331273,3155.49468989954,3.2049453751344387e-07,-0.0020076304043274706,-0.005166676972220617,34260.17663460974,-53492.961710329095,-0.28383146951570487,0.00044829994757793386
2026-07-17 09:15:00,411.05,411.05,411.05,411.05,0,0,FINNIFTY,FINNIFTY28JUL2626500CE,26500.0,2026-07-28,OPT,CE,0.16730494527176293,0.5977073953759301,0.0004934711897078803,18.132765857444003,-13.470644511698175,-0.12681080194063848,-0.5042288653604705,-1.3672404230500117,584.6617467178587,-1.7421181804742379e-07,-0.002790419587025662,-0.0075663547225218,30973.502446967912,-10351.187748700522,-0.5862977006532553,0.0005002670869057842
