datetime,name,open,high,low,close,volume,oi,type,expiry,symbol,ltp,ltt,ltq,cp,atp,segment,bid_px,bid_qty,ask_px,ask_qty,bid_px_2,bid_qty_2,ask_px_2,ask_qty_2,bid_px_3,bid_qty_3,ask_px_3,ask_qty_3,bid_px_4,bid_qty_4,ask_px_4,ask_qty_4,bid_px_5,bid_qty_5,ask_px_5,ask_qty_5,ohlc_vol,ohlc_ts,tbq,tsq,vtt
2026-08-07 09:46:17.944,SENSEX,,,,,0,760,FUT,2026-10-29,SENSEX FUT 29 OCT 26,80120.0,1786010376279,20,80195.25,0.0,BFO-FUT,79821.1,20,80086.8,20,79820.0,20,80167.0,20,79801.1,20,80168.1,20,79800.0,40,80180.0,20,79700.0,20,80399.7,20,,,280,220,0
2026-08-07 09:46:18.525,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79007.85,20,78973.9,40,79007.95,20,78970.0,60,79008.25,20,78965.0,20,79008.8,40,78952.55,20,79009.0,40,5140.0,1786041000000.0,5820,4600,5140
2026-08-07 09:46:18.544,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79333.0,20,79380.0,20,79330.0,80,79401.0,20,79327.4,20,79409.75,100,79305.0,20,79410.05,100,79302.8,40,79410.5,40,440.0,1786041000000.0,860,840,440
2026-08-07 09:46:18.696,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79333.0,20,79380.0,20,79330.0,80,79401.0,20,79327.4,20,79409.7,100,79305.0,20,79410.0,100,79302.8,40,79410.45,40,440.0,1786041000000.0,860,840,440
2026-08-07 09:46:19.594,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79333.0,20,79380.0,20,79330.0,80,79398.65,20,79329.55,20,79408.2,100,79326.5,20,79408.5,100,79305.0,20,79408.95,40,440.0,1786041000000.0,880,860,440
2026-08-07 09:46:19.734,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79005.85,20,78973.9,40,79006.65,20,78970.0,60,79006.75,40,78965.0,20,79006.95,40,78952.55,20,79007.2,40,5140.0,1786041000000.0,5860,4600,5140
2026-08-07 09:46:19.747,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79333.0,20,79380.0,20,79330.0,80,79398.65,20,79329.6,20,79408.2,100,79326.5,20,79408.5,100,79305.0,20,79408.95,40,440.0,1786041000000.0,880,860,440
2026-08-07 09:46:20.643,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79333.0,20,79380.0,20,79330.0,80,79398.3,20,79329.45,20,79407.4,100,79325.2,20,79408.0,100,79305.0,20,79408.75,40,440.0,1786041000000.0,880,860,440
2026-08-07 09:46:20.782,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79005.9,20,78973.9,40,79006.2,20,78970.0,60,79006.7,40,78965.0,20,79007.15,20,78952.55,20,79007.3,40,5140.0,1786041000000.0,5840,4640,5140
2026-08-07 09:46:20.793,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79333.0,20,79380.0,20,79330.0,80,79398.9,20,79329.45,20,79407.4,100,79325.8,20,79407.95,100,79305.0,20,79408.7,40,440.0,1786041000000.0,880,860,440
2026-08-07 09:46:21.842,SENSEX,78993.0,79043.25,78905.0,79043.25,5140,37220,FUT,2026-08-27,SENSEX FUT 27 AUG 26,79043.25,1786076100283,20,79169.3,78977.79,BFO-FUT,78980.0,40,79005.15,20,78973.9,40,79005.4,20,78970.0,60,79006.2,80,78965.0,20,79006.75,40,78952.55,20,79006.95,40,5140.0,1786041000000.0,5860,4640,5140
2026-08-07 09:46:21.846,SENSEX,79359.45,79428.55,79325.0,79402.4,440,3620,FUT,2026-09-24,SENSEX FUT 24 SEP 26,79402.4,1786075199750,20,79559.45,79362.21,BFO-FUT,79333.0,20,79380.0,20,79330.0,80,79398.3,20,79329.4,20,79406.7,100,79324.8,20,79406.75,100,79305.0,20,79407.45,40,440.0,1786041000000.0,880,860,440
