datetime,name,open,high,low,close,volume,type,symbol,ltp,ltt,ltq,cp,segment,ohlc_vol,ohlc_ts
2026-08-07 09:46:24.238,SENSEX,78516.08,78757.4,78451.99,78689.41,0,INDEX,SENSEX,78689.41,1786076184076,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:25.289,SENSEX,78516.08,78757.4,78451.99,78687.98,0,INDEX,SENSEX,78687.98,1786076185078,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:26.187,SENSEX,78516.08,78757.4,78451.99,78691.1,0,INDEX,SENSEX,78691.1,1786076186079,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:27.235,SENSEX,78516.08,78757.4,78451.99,78691.1,0,INDEX,SENSEX,78691.1,1786076187079,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:28.293,SENSEX,78516.08,78757.4,78451.99,78686.71,0,INDEX,SENSEX,78686.71,1786076188080,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:29.188,SENSEX,78516.08,78757.4,78451.99,78689.92,0,INDEX,SENSEX,78689.92,1786076189080,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:30.250,SENSEX,78516.08,78757.4,78451.99,78685.77,0,INDEX,SENSEX,78685.77,1786076190081,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:31.292,SENSEX,78516.08,78757.4,78451.99,78685.69,0,INDEX,SENSEX,78685.69,1786076191082,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:32.186,SENSEX,78516.08,78757.4,78451.99,78688.14,0,INDEX,SENSEX,78688.14,1786076192082,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:33.247,SENSEX,78516.08,78757.4,78451.99,78689.56,0,INDEX,SENSEX,78689.56,1786076193083,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:34.293,SENSEX,78516.08,78757.4,78451.99,78688.46,0,INDEX,SENSEX,78688.46,1786076194084,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:35.336,SENSEX,78516.08,78757.4,78451.99,78687.08,0,INDEX,SENSEX,78687.08,1786076195084,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:36.232,SENSEX,78516.08,78757.4,78451.99,78686.31,0,INDEX,SENSEX,78686.31,1786076196085,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:37.291,SENSEX,78516.08,78757.4,78451.99,78685.92,0,INDEX,SENSEX,78685.92,1786076197085,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:38.344,SENSEX,78516.08,78757.4,78451.99,78683.73,0,INDEX,SENSEX,78683.73,1786076198086,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:39.239,SENSEX,78516.08,78757.4,78451.99,78684.73,0,INDEX,SENSEX,78684.73,1786076199087,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:40.308,SENSEX,78516.08,78757.4,78451.99,78685.21,0,INDEX,SENSEX,78685.21,1786076200087,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:41.338,SENSEX,78516.08,78757.4,78451.99,78683.32,0,INDEX,SENSEX,78683.32,1786076201088,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:42.240,SENSEX,78516.08,78757.4,78451.99,78682.54,0,INDEX,SENSEX,78682.54,1786076202088,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:43.297,SENSEX,78516.08,78757.4,78451.99,78681.44,0,INDEX,SENSEX,78681.44,1786076203089,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:44.340,SENSEX,78516.08,78757.4,78451.99,78685.15,0,INDEX,SENSEX,78685.15,1786076204090,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:45.244,SENSEX,78516.08,78757.4,78451.99,78686.16,0,INDEX,SENSEX,78686.16,1786076205092,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:46.301,SENSEX,78516.08,78757.4,78451.99,78687.83,0,INDEX,SENSEX,78687.83,1786076206094,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:47.338,SENSEX,78516.08,78757.4,78451.99,78686.15,0,INDEX,SENSEX,78686.15,1786076207094,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:48.240,SENSEX,78516.08,78757.4,78451.99,78686.61,0,INDEX,SENSEX,78686.61,1786076208095,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:49.295,SENSEX,78516.08,78757.4,78451.99,78685.41,0,INDEX,SENSEX,78685.41,1786076209096,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:50.351,SENSEX,78516.08,78757.4,78451.99,78684.79,0,INDEX,SENSEX,78684.79,1786076210098,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:51.246,SENSEX,78516.08,78757.4,78451.99,78684.65,0,INDEX,SENSEX,78684.65,1786076211099,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:52.289,SENSEX,78516.08,78757.4,78451.99,78686.22,0,INDEX,SENSEX,78686.22,1786076212099,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:53.337,SENSEX,78516.08,78757.4,78451.99,78687.32,0,INDEX,SENSEX,78687.32,1786076213100,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:54.237,SENSEX,78516.08,78757.4,78451.99,78686.48,0,INDEX,SENSEX,78686.48,1786076214101,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:55.294,SENSEX,78516.08,78757.4,78451.99,78685.5,0,INDEX,SENSEX,78685.5,1786076215103,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:56.180,SENSEX,78516.08,78757.4,78451.99,78682.65,0,INDEX,SENSEX,78682.65,1786076216105,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:57.245,SENSEX,78516.08,78757.4,78451.99,78679.95,0,INDEX,SENSEX,78679.95,1786076217107,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:58.291,SENSEX,78516.08,78757.4,78451.99,78679.8,0,INDEX,SENSEX,78679.8,1786076218108,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:46:59.346,SENSEX,78516.08,78757.4,78451.99,78679.38,0,INDEX,SENSEX,78679.38,1786076219109,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:47:00.251,SENSEX,78516.08,78757.4,78451.99,78680.36,0,INDEX,SENSEX,78680.36,1786076220109,0,78954.76,INDICES,0,1786041000000
2026-08-07 09:47:01.294,SENSEX,78516.08,78757.4,78451.99,78682.62,0,INDEX,SENSEX,78682.62,1786076221110,0,78954.76,INDICES,0,1786041000000
