datetime,name,open,high,low,close,volume,oi,iv,expiry,strike,type,segment,symbol,delta,gamma,theta,vega,rho,atp,ltp,ltt,ltq,cp,bid_px,bid_qty,ask_px,ask_qty,bid_px_2,bid_qty_2,ask_px_2,ask_qty_2,bid_px_3,bid_qty_3,ask_px_3,ask_qty_3,bid_px_4,bid_qty_4,ask_px_4,ask_qty_4,bid_px_5,bid_qty_5,ask_px_5,ask_qty_5,ohlc_vol,ohlc_ts,tbq,tsq,vtt
2026-08-07 09:46:13.219,SENSEX,,,,,0,20,0.09674072265625,2026-08-27,81100.0,CE,BFO-OPT,SENSEX 81100 CE 27 AUG 26,0.1322,0.0001,-9.518,39.8245,5.7265,0.0,118.5,1785832232831,120,503.75,42.1,60,380.45,20,42.0,1000,380.5,80,0.05,300,380.55,20,0.0,0,380.6,20,0.0,0,380.65,20,,,1360,220,0
2026-08-07 09:46:13.219,SENSEX,,,,,0,0,0.0,2026-09-03,81800.0,CE,BFO-OPT,SENSEX 81800 CE 03 SEP 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,504.55,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,0,0,0
2026-08-07 09:46:13.219,SENSEX,,,,,0,0,0.0,2026-08-20,82100.0,CE,BFO-OPT,SENSEX 82100 CE 20 AUG 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,147.5,0.25,60,81.55,60,0.2,900,0.0,0,0.05,300,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,1260,60,0
2026-08-07 09:46:13.219,SENSEX,3.45,4.6,3.45,4.3,8100,1320,0.169677734375,2026-08-13,83200.0,CE,BFO-OPT,SENSEX 83200 CE 13 AUG 26,0.0076,0.0,-2.9245,2.1505,0.1012,4.2,4.3,1786076170412,380,8.55,4.2,60,4.4,520,4.1,40,4.45,440,4.05,40,4.5,1000,4.0,580,4.55,1520,3.95,1200,4.6,720,8100.0,1786041000000.0,18580,11940,8100
2026-08-07 09:46:13.219,SENSEX,,,,,0,0,0.0,2026-09-03,82000.0,PE,BFO-OPT,SENSEX 82000 PE 03 SEP 26,-1.0,0.0,0.0,0.0,-61.1969,0.0,0.0,0,0,3159.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,0,0,0
2026-08-07 09:46:13.219,SENSEX,,,,,0,0,0.0,2026-09-10,83300.0,PE,BFO-OPT,SENSEX 83300 PE 10 SEP 26,-1.0,0.0,0.0,0.0,-78.1424,0.0,0.0,0,0,4257.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,0,0,0
2026-08-07 09:46:13.219,SENSEX,1952.1,3353.05,1952.1,3353.05,180,120,0.19500732421875,2026-08-13,75500.0,CE,BFO-OPT,SENSEX 75500 CE 13 AUG 26,0.9553,0.0,-15.1816,9.7139,12.2963,2876.59,3353.05,1786074896441,40,3546.45,3308.0,20,3336.45,80,3307.7,20,3336.55,440,3296.65,20,3339.5,20,2000.2,60,3339.95,20,0.0,0,3342.65,20,180.0,1786041000000.0,120,600,180
2026-08-07 09:46:13.219,SENSEX,3.55,6.35,2.9,5.4,13360,8320,0.216064453125,2026-08-13,73600.0,PE,BFO-OPT,SENSEX 73600 PE 13 AUG 26,-0.0074,0.0,-3.6452,2.1051,-0.1004,5.44,5.4,1786076101412,100,0.3,5.35,980,5.6,40,5.3,840,5.65,160,5.25,440,5.7,60,5.2,100,5.8,1220,5.1,120,5.85,1320,13360.0,1786041000000.0,23800,6340,13360
2026-08-07 09:46:13.219,SENSEX,,,,,0,0,0.0,2026-09-10,71400.0,PE,BFO-OPT,SENSEX 71400 PE 10 SEP 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,0,0,0
2026-08-07 09:46:13.219,SENSEX,,,,,0,0,0.0,2026-08-13,73100.0,CE,BFO-OPT,SENSEX 73100 CE 13 AUG 26,1.0,0.0,0.0,0.0,12.4963,0.0,0.0,0,0,5931.9,4362.4,500,7524.1,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,500,500,0
2026-08-07 09:46:13.219,SENSEX,,,,,0,100,0.22308349609375,2026-08-27,74100.0,PE,BFO-OPT,SENSEX 74100 PE 27 AUG 26,-0.1046,0.0,-18.6044,33.7573,-4.7033,0.0,212.2,1785219617266,100,49.05,0.25,60,108.45,60,0.2,1000,0.0,0,0.05,300,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,1360,60,0
2026-08-07 09:46:13.219,SENSEX,,,,,0,0,0.0,2026-08-20,71700.0,CE,BFO-OPT,SENSEX 71700 CE 20 AUG 26,1.0,0.0,0.0,0.0,26.0086,0.0,0.0,0,0,7406.4,5599.7,320,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,320,0,0
2026-08-07 09:46:13.219,SENSEX,,,,,0,0,0.0,2026-08-13,70500.0,CE,BFO-OPT,SENSEX 70500 CE 13 AUG 26,1.0,0.0,0.0,0.0,12.0518,0.0,0.0,0,0,8529.1,6962.4,320,10124.1,320,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,320,320,0
2026-08-07 09:46:13.219,SENSEX,,,,,0,0,0.0,2026-09-10,77200.0,CE,BFO-OPT,SENSEX 77200 CE 10 SEP 26,1.0,0.0,0.0,0.0,72.4174,0.0,0.0,0,0,2854.75,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,0,0,0
2026-08-07 09:46:13.219,SENSEX,,,,,0,0,0.0,2026-08-13,82200.0,PE,BFO-OPT,SENSEX 82200 PE 13 AUG 26,-1.0,0.0,0.0,0.0,-14.0519,0.0,0.0,0,0,3186.0,2073.4,500,4737.6,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,500,500,0
2026-08-07 09:46:13.219,SENSEX,,,,,0,0,0.0,2026-09-10,72200.0,CE,BFO-OPT,SENSEX 72200 CE 10 SEP 26,1.0,0.0,0.0,0.0,67.7297,0.0,0.0,0,0,7174.55,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,0,0,0
2026-08-07 09:46:13.219,SENSEX,,,,,0,0,0.0,2026-09-03,75400.0,PE,BFO-OPT,SENSEX 75400 PE 03 SEP 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,218.45,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,0,0,0
2026-08-07 09:46:13.219,SENSEX,,,,,0,0,0.0,2026-09-10,72900.0,PE,BFO-OPT,SENSEX 72900 PE 10 SEP 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,0,0,0
2026-08-07 09:46:13.219,SENSEX,,,,,0,120,0.14759063720703125,2026-08-27,76300.0,PE,BFO-OPT,SENSEX 76300 PE 27 AUG 26,-0.1506,0.0001,-15.868,43.5189,-6.7228,0.0,217.95,1785915932976,20,260.45,136.5,60,202.35,20,135.35,80,202.4,80,131.8,120,202.45,20,1.35,900,202.5,20,0.05,300,202.55,20,,,1460,440,0
2026-08-07 09:46:13.219,SENSEX,1553.9,1553.9,1477.6,1511.4,860,800,0.13782501220703125,2026-08-13,80200.0,PE,BFO-OPT,SENSEX 80200 PE 13 AUG 26,-0.8308,0.0002,-28.7194,26.0001,-11.45,1519.95,1511.4,1786075353289,20,1430.6,1507.7,20,1520.8,40,1507.6,20,1520.85,20,1505.65,60,1520.9,40,1503.85,40,1520.95,20,1503.8,40,1522.65,20,860.0,1786041000000.0,3580,2520,860
2026-08-07 09:46:13.219,SENSEX,,,,,0,0,0.0,2026-09-10,81800.0,CE,BFO-OPT,SENSEX 81800 CE 10 SEP 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,660.95,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,0,0,0
2026-08-07 09:46:13.219,SENSEX,900.05,987.95,868.15,888.95,11780,12280,0.1328277587890625,2026-08-13,79400.0,PE,BFO-OPT,SENSEX 79400 PE 13 AUG 26,-0.6615,0.0003,-40.1242,37.6917,-9.0634,901.48,888.95,1786076162001,20,721.7,894.05,80,897.4,80,894.0,80,897.45,80,893.95,60,897.5,80,893.9,20,897.6,80,893.8,40,897.7,80,11780.0,1786041000000.0,22340,15940,11780
