datetime,name,open,high,low,close,volume,oi,type,expiry,symbol,ltp,ltt,ltq,cp,atp,segment,bid_px,bid_qty,ask_px,ask_qty,bid_px_2,bid_qty_2,ask_px_2,ask_qty_2,bid_px_3,bid_qty_3,ask_px_3,ask_qty_3,bid_px_4,bid_qty_4,ask_px_4,ask_qty_4,bid_px_5,bid_qty_5,ask_px_5,ask_qty_5,ohlc_vol,ohlc_ts,tbq,tsq,vtt
2026-08-07 09:46:23.341,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14947.6,240,14938.95,120,14947.7,120,14938.0,240,14947.8,480,14936.7,360,14947.85,120,14936.45,120,14947.9,120,33720,1786041000000,44400,33720,33720
2026-08-07 09:46:24.524,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14938.95,120,14947.6,240,14938.05,240,14947.7,120,14938.0,240,14947.8,720,14936.7,360,14947.9,240,14936.45,240,14948.05,120,33720,1786041000000,42960,36240,33720
2026-08-07 09:46:25.732,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14948.15,360,14938.95,120,14948.25,120,14938.0,240,14948.45,120,14937.3,480,14948.5,240,14937.25,480,14948.65,120,33720,1786041000000,43440,32400,33720
2026-08-07 09:46:26.925,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14948.15,360,14938.95,120,14948.25,120,14938.0,240,14948.45,120,14937.3,480,14948.5,240,14937.25,480,14948.65,120,33720,1786041000000,44640,33480,33720
2026-08-07 09:46:28.424,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14948.0,360,14938.95,120,14948.1,120,14938.0,240,14948.35,600,14936.5,360,14948.4,120,14936.45,120,14948.45,360,33720,1786041000000,44400,36120,33720
2026-08-07 09:46:29.625,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14948.0,360,14938.95,120,14948.1,120,14938.0,240,14948.35,600,14936.55,480,14948.4,120,14936.5,840,14948.45,240,33720,1786041000000,44640,35280,33720
2026-08-07 09:46:30.383,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14948.0,360,14938.95,120,14948.1,120,14938.0,240,14948.35,600,14936.55,480,14948.4,120,14936.5,840,14948.45,240,33720,1786041000000,44640,35280,33720
2026-08-07 09:46:30.827,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14947.85,360,14938.95,120,14947.95,120,14938.0,240,14948.05,120,14936.6,120,14948.2,240,14936.55,480,14948.25,240,33720,1786041000000,44160,35040,33720
2026-08-07 09:46:32.035,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14947.85,360,14938.95,120,14947.95,120,14938.0,240,14948.25,240,14937.05,480,14948.5,120,14937.0,840,14948.55,120,33720,1786041000000,43800,34320,33720
2026-08-07 09:46:33.247,MIDCPNIFTY,14897.85,14955.4,14861.55,14947.4,33720,1924320,FUT,2026-08-25,MIDCPNIFTY FUT 25 AUG 26,14947.4,1786076182205,120,14897.85,14930.7,NFO-FUT,14939.0,240,14947.85,360,14938.95,120,14947.95,120,14938.0,240,14948.25,240,14937.4,360,14948.85,120,14937.35,360,14948.95,120,33720,1786041000000,43080,36840,33720
