datetime,open,high,low,close,volume,oi,name,symbol,strike,expiry,contract_type,side,iv,delta,gamma,vega,theta,rho,vanna,charm,vomma,speed,zomma,color,veta,ultima,dual_delta,dual_gamma
2026-07-17 09:15:00,72.3,72.3,69.95,69.95,0,22800,MIDCPNIFTY,MIDCPNIFTY25AUG2614000PE,14000.0,2026-08-25,OPT,PE,0.17433189871041183,-0.15428505783862784,0.00028045635468035914,11.542702349135018,-2.5627099603381334,-0.07524016837900259,-1.3096182619905294,-1.0612789422234408,6479.208937323849,-3.5606284568250603e-07,-3.447749145117997e-05,-2.7939619291969375e-05,10616.139322061063,-75252.54915941771,0.16826308084851985,0.0003140599268027742
2026-07-17 09:15:00,229.95,229.95,229.95,229.95,0,0,MIDCPNIFTY,MIDCPNIFTY25AUG2614600PE,14600.0,2026-08-25,OPT,PE,0.16955858953128097,-0.3856464104082855,0.00046420437838511785,18.582082300392823,-4.01263146563072,-0.2473406250000145,-0.5302094372645748,-0.41790273473467676,748.8617109476928,-1.951199624905484e-07,-0.002550647262897168,-0.002010380033987114,9228.025094079925,-13147.690956053882,0.40707545001361395,0.0004779768166234956
2026-07-17 09:15:00,325.55,325.55,325.55,325.55,0,2160,MIDCPNIFTY,MIDCPNIFTY25AUG2614800CE,14800.0,2026-08-25,OPT,CE,0.16415275120608652,0.518239079002122,0.0004996605120455835,19.363708946734185,-4.048105403653376,-0.3501706478310485,0.019670440885834736,0.015009638218251527,-4.371102453394084,-6.237757182992623e-08,-0.003045003261844397,-0.0023235065039438592,8997.783755763245,-128.38679403820777,-0.4967676996902999,0.0005006738506639338
2026-07-17 09:15:00,254.95,254.95,254.95,254.95,0,0,MIDCPNIFTY,MIDCPNIFTY25AUG2614700PE,14700.0,2026-08-25,OPT,PE,0.1600767499725702,-0.43066469913888034,0.0005051532285814898,19.090475371635577,-3.891885915104676,-0.27423132134703276,-0.2998910914859617,-0.22315148821024325,254.53338716008702,-1.4754904023976854e-07,-0.0030883418313632656,-0.0022980611806633863,9063.508384912377,-4941.618322106102,0.45137738215935463,0.0005130879026399006
2026-07-17 09:15:00,183.4,183.4,183.4,183.4,0,0,MIDCPNIFTY,MIDCPNIFTY25AUG2614500PE,14500.0,2026-08-25,OPT,PE,0.16493298484405589,-0.3356532001760295,0.0004549529410346581,17.714926185697305,-3.721019668367226,-0.19727014840182708,-0.8184827347798251,-0.6275162920123778,1687.610701728343,-2.716197867194577e-07,-0.0023250004150290405,-0.0017825368543158491,9528.5524703733,-29279.144321841857,0.3555932524557157,0.0004749345715788948
2026-07-17 09:15:00,234.0,234.0,234.0,234.0,0,13200,MIDCPNIFTY,MIDCPNIFTY25AUG2615000CE,15000.0,2026-08-25,OPT,CE,0.16304277523338484,0.41865137562304316,0.0004930823935013833,18.97957162805965,-3.940969421252946,-0.2516969178082202,0.6200773825190706,0.4699540688750198,618.6745590827653,9.452856602321426e-08,-0.0028635223117843256,-0.0021702516487062144,9291.445794530942,-11386.142012379703,-0.39788800865702556,0.0004809946977724274
2026-07-17 09:15:00,194.5,194.5,194.5,194.5,0,0,MIDCPNIFTY,MIDCPNIFTY25AUG2614550PE,14550.0,2026-08-25,OPT,PE,0.16092089181448113,-0.3562953078014573,0.0004767573531689399,18.112365869916236,-3.7119550887646686,-0.20920961757990866,-0.7310887515224695,-0.5468780557607085,1308.5722393507117,-2.568000961522489e-07,-0.0026182364968337438,-0.0019585256672714087,9398.293245457218,-23644.73200367898,0.3761522326514495,0.0004942819200214266
2026-07-17 09:15:00,206.0,206.0,206.0,206.0,0,0,MIDCPNIFTY,MIDCPNIFTY25AUG2614525PE,14525.0,2026-08-25,OPT,PE,0.17246743736567888,-0.35279730257297465,0.00044328153924556635,18.048956870639653,-3.964371245766474,-0.2215793378995434,-0.6918449853283235,-0.5546562002988144,1269.9293165512142,-2.2975906560733595e-07,-0.002258339185618661,-0.0018105238286676717,9408.073315608324,-21390.511155377008,0.37402354820093764,0.00046115898506341764
2026-07-17 09:15:00,369.95,369.95,369.95,369.95,0,0,MIDCPNIFTY,MIDCPNIFTY25AUG2614700CE,14700.0,2026-08-25,OPT,CE,0.1600767499725697,0.5693353008611198,0.0005051532285814913,19.090475371635574,-3.8918859151046625,-0.39792852454337785,-0.2998910914859639,-0.22315148821024414,254.53338716008935,-1.475490402397696e-07,-0.003088341831363284,-0.0022980611806633928,9063.508384912375,-4941.618322106161,-0.5486226178406456,0.0005130879026399021
2026-07-17 09:16:00,183.4,183.4,183.4,183.4,0,18600,MIDCPNIFTY,MIDCPNIFTY25AUG2614500PE,14500.0,2026-08-25,OPT,PE,0.1649344435437366,-0.3356532001760295,0.0004549529410346581,17.714769512799784,-3.721085487514436,-0.19726665905631716,-0.818475496021939,-0.6275273918158945,1687.580851003982,-2.716197867194577e-07,-0.002324979852451024,-0.0017825683846666878,9528.636742761017,-29278.36748409051,0.3555932524557157,0.0004749345715788948
2026-07-17 09:16:00,325.55,325.55,325.55,325.55,0,2160,MIDCPNIFTY,MIDCPNIFTY25AUG2614800CE,14800.0,2026-08-25,OPT,CE,0.16415420300522784,0.518239079002122,0.0004996605120455835,19.363537691807373,-4.048177008447017,-0.3501644539573803,0.01967026691813446,0.01500990371579669,-4.3710251366442225,-6.237757182992623e-08,-0.003044976331476243,-0.0023235476032204706,8997.863333928304,-128.38338766446657,-0.4967676996902999,0.0005006738506639338
2026-07-17 09:16:00,70.0,76.75,70.0,76.75,0,24360,MIDCPNIFTY,MIDCPNIFTY25AUG2614000PE,14000.0,2026-08-25,OPT,PE,0.18013236462451354,-0.1617431802204732,0.0002799720520542239,11.905951257161634,-2.7313580326897835,-0.08255297754953381,-1.2627129109538286,-1.0573335610942407,6057.464498974291,-3.347265223948916e-07,-0.00012982621720877233,-0.00010871007603862609,10606.739504803187,-70192.68049207267,0.1766410867833123,0.00031351759625908673
2026-07-17 09:16:00,234.0,234.0,234.0,234.0,0,13200,MIDCPNIFTY,MIDCPNIFTY25AUG2615000CE,15000.0,2026-08-25,OPT,CE,0.16304421721568085,0.41865137562304316,0.0004930823935013833,18.97940377048861,-3.9410391309749055,-0.25169246575342563,0.6200718984815314,0.46996238164377624,618.6636158695508,9.452856602321426e-08,-0.002863496986455109,-0.0021702900371388164,9291.527969900693,-11385.839913901,-0.39788800865702556,0.0004809946977724274
2026-07-17 09:17:00,325.55,325.55,325.55,325.55,0,2160,MIDCPNIFTY,MIDCPNIFTY25AUG2614800CE,14800.0,2026-08-25,OPT,CE,0.16415565484288983,0.518239079002122,0.0004996605120455835,19.363366435365936,-4.04824861577386,-0.35015826008371215,0.01967009294889553,0.015010169222734484,-4.370947819894354,-6.237757182992624e-08,-0.0030449494008699105,-0.002323588703951074,8997.942914204814,-128.37998132085212,-0.4967676996902999,0.0005006738506639338
2026-07-17 09:17:00,369.95,369.95,369.95,369.95,0,600,MIDCPNIFTY,MIDCPNIFTY25AUG2614700CE,14700.0,2026-08-25,OPT,CE,0.1600795815105071,0.5693353008611198,0.0005051532285814915,19.090137693308655,-3.89202360055971,-0.3979144472983246,-0.2998857869181072,-0.2231593827669885,254.52438270666573,-1.4754904023976968e-07,-0.0030882872038025637,-0.002298142480476977,9063.6687059324,-4941.356100051627,-0.5486226178406456,0.0005130879026399023
